Date,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI
2023-11-28,Sydney,Australia,115.62,165.19,94.09,37.63,8.71,107.54,20.11,86.45,10.46,182.04
2023-04-26,Dubai,UAE,13.74,66.4,63.5,22.8,7.78,175.97,-5.23,15.58,1.59,83.8
2023-02-24,Istanbul,Turkey,85.83,82.86,82.38,46.77,6.94,30.79,-1.84,69.8,5.43,166.66
2023-03-05,Mumbai,India,53.99,46.15,48.62,12.81,1.6,100.94,28.72,94.89,11.21,146.53
2023-08-11,Moscow,Russia,144.6,31.55,81.32,35.43,1.07,13.89,4.78,21.19,19.87,197.01
2023-12-01,Berlin,Germany,10.28,181.75,54.53,29.55,6.05,34.49,5.52,66.61,2.19,114.24
2023-05-15,Johannesburg,South Africa,147.08,99.49,15.43,33.92,5.86,12.52,11.45,56.02,11.15,198.29
2023-12-12,Dubai,UAE,96.3,148.43,45.13,47.16,7.12,132.26,19.26,31.42,11.69,172.07
2023-09-20,Paris,France,74.4,10.39,31.49,47.54,0.27,93.01,14.33,52.47,5.18,160.76
2023-11-01,London,UK,58.95,31.93,8.12,27.0,5.59,183.03,25.11,96.09,1.85,152.78
2023-12-17,Istanbul,Turkey,103.08,31.69,84.05,12.24,9.82,20.24,38.48,17.03,11.62,175.57
2023-10-27,Dubai,UAE,44.57,19.61,63.23,19.45,2.94,17.09,-4.27,58.04,19.65,123.33
2023-03-07,Toronto,Canada,107.07,177.08,81.49,28.35,2.09,135.43,1.88,14.18,7.15,177.63
2023-06-11,Sydney,Australia,134.87,20.63,66.27,33.59,9.09,113.02,17.37,11.87,5.51,191.98
2023-03-26,Berlin,Germany,104.81,30.47,34.38,36.7,3.86,18.58,15.43,11.4,19.63,176.46
2023-06-16,London,UK,115.23,177.91,37.96,34.93,8.63,25.89,35.61,43.86,3.25,181.84
2023-12-03,Paris,France,91.2,59.54,95.18,40.63,2.78,62.9,1.47,45.9,4.87,169.43
2023-07-18,Dubai,UAE,112.3,102.69,86.4,20.8,4.94,80.33,23.9,90.67,19.44,180.33
2023-01-06,Toronto,Canada,100.96,96.67,65.48,12.87,4.11,189.13,-1.43,64.1,16.94,174.47
2023-11-14,Mumbai,India,100.61,137.67,5.89,31.52,0.32,51.07,-5.37,73.34,7.59,174.29
2023-07-17,Johannesburg,South Africa,37.57,75.54,79.48,38.09,1.29,31.61,5.06,81.01,9.65,106.1
2023-11-01,Bangkok,Thailand,12.35,46.16,71.8,39.16,9.34,58.95,11.77,93.26,0.81,99.4
2023-05-01,Sydney,Australia,28.01,77.23,58.08,33.03,6.42,194.44,26.27,50.58,5.67,84.46
2023-02-10,Seoul,South Korea,145.24,14.64,79.21,36.26,0.66,159.27,7.99,79.25,8.55,197.34
2023-03-04,Beijing,China,24.67,16.38,54.06,23.47,3.87,169.69,-5.07,94.23,1.73,77.43
2023-01-18,Mexico City,Mexico,148.43,165.07,70.24,36.82,8.18,107.16,-8.04,59.06,17.91,198.98
2023-07-04,Sydney,Australia,15.53,143.04,5.29,35.27,9.31,182.5,15.22,63.85,5.86,99.1
2023-02-02,Mexico City,Mexico,141.5,61.53,16.42,31.11,6.49,57.83,24.43,30.52,18.07,195.4
2023-04-28,Istanbul,Turkey,64.08,161.89,36.12,39.42,3.14,61.23,6.96,62.68,12.7,155.43
2023-02-03,Beijing,China,18.91,101.35,46.62,8.04,5.8,187.04,37.92,21.44,13.78,73.94
2023-01-25,Berlin,Germany,12.69,178.07,70.29,4.9,2.37,20.49,28.68,36.13,17.99,112.42
2023-04-10,Johannesburg,South Africa,127.51,175.1,73.71,13.02,1.7,196.41,27.46,51.14,10.26,188.18
2023-12-26,Rio de Janeiro,Brazil,110.42,94.8,81.96,32.47,9.73,64.23,3.22,80.52,6.52,179.36
2023-02-02,Tokyo,Japan,25.58,30.69,58.43,26.5,9.8,144.52,2.37,57.44,7.82,106.07
2023-12-14,Bangkok,Thailand,30.76,124.82,30.79,9.17,8.79,197.64,25.98,25.84,13.72,93.9
2023-08-24,Berlin,Germany,40.81,129.53,5.03,35.31,8.86,35.28,33.3,67.63,7.76,114.07
2023-11-14,Dubai,UAE,103.52,145.59,34.66,39.6,6.22,100.69,25.78,86.59,18.79,175.79
2023-02-24,Dubai,UAE,21.28,39.74,58.75,8.29,3.27,51.92,2.64,10.99,6.82,70.31
2023-11-12,Istanbul,Turkey,83.02,33.84,56.43,14.92,0.85,182.1,5.43,51.12,19.4,165.21
2023-04-08,Madrid,Spain,80.22,185.5,52.32,19.93,9.81,193.27,28.68,64.06,6.79,163.76
2023-12-07,Tokyo,Japan,92.17,133.99,88.77,27.86,3.36,27.94,13.65,59.25,1.73,169.93
2023-07-24,Tokyo,Japan,111.68,148.39,96.6,44.06,1.4,50.25,-7.35,21.01,14.07,180.01
2023-01-11,Cairo,Egypt,15.49,166.6,16.59,27.53,0.47,53.49,25.68,23.47,13.07,106.74
2023-03-05,Cairo,Egypt,120.26,74.79,33.45,26.7,9.19,193.49,-4.43,10.59,7.11,184.44
2023-01-12,Madrid,Spain,107.17,114.54,77.13,29.29,2.37,170.59,22.5,75.67,16.06,177.68
2023-07-20,Madrid,Spain,59.68,131.5,40.85,4.61,0.11,84.94,18.22,45.62,19.79,153.16
2023-06-01,Cairo,Egypt,145.75,165.96,89.83,36.23,4.46,66.21,-9.57,43.94,15.24,197.6
2023-04-20,Seoul,South Korea,141.62,171.4,26.49,21.44,4.29,70.75,-8.18,20.84,9.6,195.47
2023-09-05,Toronto,Canada,128.65,16.31,30.96,41.3,8.6,47.45,7.43,30.03,0.65,188.77
2023-10-24,Cairo,Egypt,143.35,49.8,13.23,23.13,1.68,196.28,15.78,58.47,16.46,196.36
2023-05-20,London,UK,21.02,15.61,95.16,43.69,6.91,133.87,27.63,77.51,19.43,94.84
2023-07-23,Cairo,Egypt,21.17,172.15,82.7,43.72,6.57,22.46,24.58,75.62,11.29,109.49
2023-12-11,Mexico City,Mexico,92.4,29.51,93.48,25.21,2.06,168.89,-1.6,51.87,13.58,170.05
2023-03-11,Sydney,Australia,117.08,168.47,33.85,42.45,7.86,27.85,-3.81,96.72,12.9,182.8
2023-01-12,Mexico City,Mexico,44.36,54.77,23.51,20.94,9.15,54.72,20.55,84.4,0.86,122.82
2023-04-09,Mexico City,Mexico,137.0,153.77,60.0,30.11,2.82,118.33,29.4,60.35,10.13,193.08
2023-10-03,Moscow,Russia,23.16,134.83,87.72,6.89,4.43,156.04,-9.53,58.97,11.06,90.51
2023-01-10,Berlin,Germany,51.71,179.58,84.74,28.87,9.79,145.21,17.89,96.7,4.2,140.91
2023-04-16,Bangkok,Thailand,17.67,77.53,37.22,10.35,6.31,95.98,9.04,68.42,7.0,69.1
2023-09-19,Dubai,UAE,78.0,18.96,25.53,9.44,8.65,84.52,37.62,42.94,16.15,162.62
2023-07-26,Madrid,Spain,21.08,180.59,69.27,29.11,8.98,81.75,2.32,31.1,15.75,113.67
2023-05-04,New York,USA,70.38,142.81,37.76,31.03,4.14,117.28,0.19,78.98,10.69,158.68
2023-07-06,Cairo,Egypt,44.52,37.09,22.25,32.68,4.33,109.44,38.31,89.79,14.25,123.21
2023-05-06,Mumbai,India,90.05,91.44,97.36,33.93,6.74,70.66,29.81,23.71,7.72,168.84
2023-04-10,Tokyo,Japan,103.06,127.53,23.53,41.71,5.8,97.66,28.87,19.07,15.27,175.56
2023-11-26,Berlin,Germany,125.71,74.27,15.88,39.94,4.4,69.79,2.78,36.87,5.68,187.25
2023-06-22,Moscow,Russia,38.4,58.61,33.59,9.41,4.44,120.32,26.46,15.38,6.01,108.14
2023-08-24,Tokyo,Japan,36.01,25.95,83.73,22.15,6.59,54.51,16.33,96.66,6.32,102.26
2023-05-02,Madrid,Spain,72.98,115.32,72.04,31.11,8.81,127.09,13.75,28.22,14.66,160.03
2023-01-11,Berlin,Germany,13.92,183.59,96.39,28.67,9.37,28.41,3.81,19.98,6.83,115.15
2023-05-18,Istanbul,Turkey,17.04,74.8,39.19,35.21,5.54,144.34,-8.7,14.68,15.78,61.4
2023-01-13,Beijing,China,38.28,53.92,65.65,42.51,3.45,32.07,18.92,98.73,5.3,107.85
2023-02-01,Seoul,South Korea,124.22,160.26,11.53,29.19,6.75,47.57,-6.29,53.34,17.62,186.48
2023-12-11,London,UK,101.46,56.58,51.16,7.65,2.74,153.35,27.38,34.05,12.24,174.73
2023-06-10,Mexico City,Mexico,28.37,87.84,72.75,45.88,0.89,72.12,35.64,93.95,1.52,85.22
2023-12-21,Madrid,Spain,59.17,170.79,88.7,45.97,0.56,20.99,32.38,84.63,14.37,152.89
2023-05-11,Paris,France,120.33,17.48,91.42,28.19,9.33,158.29,14.65,70.27,3.19,184.47
2023-08-07,Madrid,Spain,64.74,12.15,40.01,32.87,3.24,178.73,32.0,96.8,11.0,155.77
2023-11-01,Seoul,South Korea,98.83,160.95,35.95,40.91,4.1,154.9,-6.79,48.56,15.46,173.37
2023-03-13,Rio de Janeiro,Brazil,97.93,93.45,90.09,11.59,1.0,77.91,37.54,25.29,11.95,172.91
2023-01-03,Seoul,South Korea,25.0,42.08,56.75,8.58,9.65,55.76,4.72,72.7,9.9,103.53
2023-09-18,London,UK,11.58,62.28,88.74,12.28,6.77,168.56,1.91,92.32,17.78,88.01
2023-12-12,Dubai,UAE,118.85,178.97,26.86,12.99,1.83,139.57,30.3,44.17,10.94,183.71
2023-08-13,Mexico City,Mexico,58.36,71.26,39.23,43.92,5.43,184.58,27.92,92.99,14.4,152.48
2023-10-20,Johannesburg,South Africa,125.43,13.27,34.77,19.54,3.95,119.01,-6.49,89.04,7.86,187.11
2023-03-01,Mumbai,India,127.34,11.75,89.93,46.03,4.88,184.55,2.07,60.37,10.61,188.09
2023-08-09,London,UK,22.35,120.45,39.07,42.15,1.95,113.44,15.75,89.01,14.11,83.39
2023-09-04,Johannesburg,South Africa,54.15,194.37,15.16,4.11,8.74,110.36,22.55,28.97,16.86,146.92
2023-11-17,Mexico City,Mexico,15.59,123.74,89.05,12.48,5.59,153.04,28.68,11.84,12.86,88.34
2023-02-22,Berlin,Germany,74.17,88.88,69.49,10.21,7.56,170.9,-7.39,10.18,6.89,160.64
2023-09-24,Cairo,Egypt,71.56,117.56,92.51,20.28,9.29,165.57,1.97,12.97,4.67,159.29
2023-09-24,London,UK,141.73,63.16,74.68,48.01,8.3,193.08,36.99,70.67,6.45,195.52
2023-03-02,Cairo,Egypt,33.52,92.08,43.39,33.0,6.35,155.13,35.44,52.51,2.84,96.05
2023-04-13,Toronto,Canada,60.73,62.91,56.23,44.24,9.28,44.99,14.0,94.08,15.53,153.7
2023-02-26,Madrid,Spain,99.54,59.74,55.0,42.46,9.54,38.41,26.44,24.03,3.2,173.74
2023-04-23,Los Angeles,USA,111.96,35.71,72.06,22.46,7.15,59.61,-3.68,52.3,10.46,180.15
2023-06-07,Toronto,Canada,132.57,11.81,56.11,23.33,2.62,114.4,35.38,78.58,8.72,190.79
2023-02-28,Tokyo,Japan,45.78,45.88,50.35,49.31,7.39,127.26,-0.65,38.27,16.98,126.31
2023-11-09,London,UK,96.33,28.84,72.73,43.22,4.07,53.81,1.9,64.75,16.67,172.08
2023-03-08,Los Angeles,USA,121.56,137.66,5.52,1.18,8.84,19.89,25.34,94.57,12.53,185.11
2023-11-16,Moscow,Russia,53.33,24.55,44.45,30.14,8.62,155.75,8.42,99.92,12.91,144.9
2023-09-04,New York,USA,118.36,156.55,5.93,30.17,9.69,168.82,6.81,61.61,10.6,183.46
2023-02-01,Seoul,South Korea,51.58,85.1,55.2,45.39,2.68,185.45,-3.51,65.35,7.42,140.59
2023-08-02,Johannesburg,South Africa,112.0,152.18,8.03,5.7,6.1,25.77,-8.11,77.46,4.59,180.17
2023-08-09,Beijing,China,81.95,43.58,79.84,34.16,5.59,48.17,29.71,99.55,8.0,164.66
2023-07-27,Mexico City,Mexico,115.89,107.57,75.97,33.46,1.53,134.91,3.43,16.97,0.53,182.18
2023-04-12,Mumbai,India,22.43,47.62,66.18,16.36,4.3,162.84,-0.3,72.3,8.65,72.72
2023-01-07,Beijing,China,56.65,125.71,33.05,22.38,6.81,118.99,35.71,59.37,17.55,151.59
2023-05-14,Rio de Janeiro,Brazil,13.23,91.16,31.39,15.55,9.25,126.3,34.82,98.17,5.19,98.5
2023-03-06,Beijing,China,85.0,110.26,23.84,11.73,0.97,81.14,2.25,18.88,10.96,166.23
2023-12-01,Sydney,Australia,21.56,38.42,48.38,25.86,6.45,52.55,36.02,72.16,6.79,70.89
2023-12-02,New York,USA,81.98,81.85,41.23,3.91,6.45,156.63,-1.55,34.17,5.19,164.67
2023-08-17,Istanbul,Turkey,9.28,111.36,96.66,29.93,4.41,38.02,2.56,16.77,10.27,96.44
2023-02-15,New York,USA,81.34,140.85,64.09,31.67,5.61,180.73,29.25,28.64,5.97,164.34
2023-08-02,Sydney,Australia,73.1,16.27,93.7,4.05,2.62,182.52,26.65,67.32,12.71,160.09
2023-05-18,Tokyo,Japan,23.26,125.81,85.47,15.35,1.36,119.1,24.4,56.73,4.37,86.05
2023-01-16,Los Angeles,USA,60.98,132.04,64.44,21.68,7.82,93.63,25.61,28.18,18.37,153.83
2023-02-01,Moscow,Russia,47.43,16.88,43.18,8.48,4.07,117.5,28.14,40.14,19.41,130.38
2023-07-23,Mexico City,Mexico,95.3,88.96,17.43,5.74,5.19,24.48,34.89,42.69,14.79,171.55
2023-07-12,Bangkok,Thailand,87.15,87.28,71.25,16.6,6.93,28.01,14.47,17.78,11.29,167.34
2023-03-27,Beijing,China,9.06,112.69,65.98,37.74,5.52,149.69,23.07,10.41,18.6,79.55
2023-04-19,Tokyo,Japan,96.75,164.93,17.81,34.99,3.85,72.18,30.14,62.88,1.76,172.3
2023-11-08,Bangkok,Thailand,94.37,185.21,32.02,26.2,2.16,43.69,37.06,80.9,3.51,171.07
2023-09-02,New York,USA,98.15,84.56,76.67,34.25,8.0,97.04,-2.87,60.12,12.53,173.02
2023-12-27,Madrid,Spain,122.05,101.42,7.61,25.12,7.22,91.96,11.25,39.04,10.99,185.36
2023-02-17,Paris,France,16.2,15.39,85.57,24.13,6.68,115.51,12.05,76.54,1.92,84.63
2023-09-05,Toronto,Canada,49.26,146.82,78.87,1.11,2.14,15.97,-1.42,64.15,19.57,134.88
2023-11-23,Madrid,Spain,95.54,147.99,45.78,31.04,0.27,132.58,31.83,65.09,18.91,171.67
2023-05-03,Seoul,South Korea,63.29,139.27,40.16,18.69,2.05,151.15,-7.39,64.06,6.35,155.02
2023-11-13,Seoul,South Korea,148.77,119.32,61.09,30.03,8.99,30.59,25.23,12.67,0.77,199.16
2023-09-18,Dubai,UAE,58.76,148.31,88.0,9.32,5.29,86.55,13.45,62.58,15.7,152.68
2023-09-22,Beijing,China,48.58,16.85,6.41,24.37,2.27,40.67,11.19,69.74,8.06,133.21
2023-01-28,Johannesburg,South Africa,124.82,11.81,9.38,7.14,5.68,47.58,22.26,32.92,13.66,186.79
2023-12-18,Cairo,Egypt,101.23,166.96,75.59,17.03,9.66,150.31,25.23,56.12,5.43,174.61
2023-03-17,Johannesburg,South Africa,134.83,16.94,74.36,22.67,9.02,124.84,36.63,42.72,3.87,191.96
2023-06-24,Madrid,Spain,140.18,83.67,9.12,28.92,8.76,57.55,35.24,75.12,7.14,194.72
2023-12-10,Johannesburg,South Africa,128.02,120.23,37.45,19.26,7.81,11.77,29.83,25.81,0.62,188.44
2023-12-11,London,UK,144.38,53.98,22.01,25.07,8.39,33.31,38.52,98.19,6.07,196.89
2023-07-17,Johannesburg,South Africa,93.61,13.06,98.4,12.13,6.75,173.63,-7.96,76.16,16.87,170.68
2023-12-04,Cairo,Egypt,110.85,135.72,73.12,21.6,9.53,111.54,16.92,19.93,3.46,179.58
2023-11-03,Istanbul,Turkey,71.6,168.4,14.88,44.17,5.24,140.11,22.4,77.04,19.8,159.31
2023-04-22,Mexico City,Mexico,134.42,61.92,81.36,48.61,8.75,25.59,29.82,12.18,3.34,191.75
2023-09-02,Sydney,Australia,122.54,85.36,74.59,28.42,0.16,138.6,-2.62,80.41,18.78,185.61
2023-04-22,Tokyo,Japan,138.44,29.04,74.86,41.48,7.12,74.6,25.41,21.17,2.92,193.82
2023-09-10,Beijing,China,63.61,66.18,87.96,8.04,4.25,54.08,23.6,19.04,13.39,155.19
2023-02-17,Mumbai,India,141.86,137.7,24.05,44.99,9.9,15.43,-8.1,48.9,10.69,195.59
2023-06-13,Sydney,Australia,47.73,34.33,26.94,32.45,7.66,34.27,24.68,48.99,2.4,131.11
2023-08-09,Tokyo,Japan,146.14,42.11,70.86,43.36,3.33,84.25,13.23,53.13,4.17,197.8
2023-11-20,Paris,France,104.58,117.91,83.66,39.27,9.85,91.72,22.78,12.75,16.46,176.34
2023-09-14,Dubai,UAE,58.55,169.31,62.53,40.53,9.01,25.27,38.16,50.07,17.88,152.57
2023-10-25,New York,USA,73.77,180.83,24.17,30.35,0.59,165.27,-0.89,34.77,14.93,160.43
2023-05-25,Beijing,China,64.58,185.77,33.02,14.06,8.38,164.27,-9.66,78.67,14.38,155.69
2023-05-26,Beijing,China,34.8,64.95,12.19,36.87,4.89,60.53,-4.13,38.76,17.02,98.74
2023-10-24,Sydney,Australia,107.05,139.85,44.58,32.74,9.6,40.75,23.97,91.1,7.11,177.62
2023-05-20,Madrid,Spain,18.36,125.49,54.23,32.46,2.93,195.23,4.78,28.65,14.9,85.89
2023-03-08,Tokyo,Japan,55.03,117.36,48.44,28.48,7.11,87.01,26.77,39.67,1.68,149.09
2023-11-05,Mexico City,Mexico,125.27,133.48,92.08,11.95,7.23,170.68,3.98,21.03,8.66,187.02
2023-12-04,Johannesburg,South Africa,139.57,36.4,67.3,9.34,6.09,40.7,24.44,26.23,4.88,194.41
2023-12-02,Seoul,South Korea,105.4,54.53,11.3,27.06,7.47,174.83,-1.68,94.26,16.9,176.77
2023-05-07,Bangkok,Thailand,76.49,114.47,72.37,21.86,0.64,103.55,8.03,46.09,11.08,161.84
2023-09-22,Los Angeles,USA,148.7,144.18,47.56,33.12,0.68,198.37,11.87,96.72,5.8,199.12
2023-05-17,Beijing,China,139.85,20.47,57.11,3.48,0.11,10.44,35.57,83.26,12.38,194.55
2023-10-11,Seoul,South Korea,65.16,14.65,98.67,29.61,6.21,150.38,16.05,18.01,11.95,155.99
2023-05-26,Toronto,Canada,80.09,13.11,19.76,4.89,6.57,92.28,8.25,92.09,17.9,163.7
2023-02-07,Seoul,South Korea,33.86,121.84,70.89,21.08,2.0,21.08,-1.98,67.85,15.71,96.76
2023-01-23,Bangkok,Thailand,38.81,39.01,24.05,40.91,4.45,105.87,21.32,62.83,14.67,109.15
2023-09-08,Berlin,Germany,8.06,190.4,64.04,15.71,7.1,124.89,34.5,55.21,15.38,118.52
2023-05-26,Johannesburg,South Africa,81.57,125.21,27.25,10.14,5.23,133.79,19.49,84.25,18.29,164.46
2023-07-10,Dubai,UAE,115.8,32.49,51.83,21.42,4.73,70.64,-5.83,61.13,12.47,182.13
2023-02-09,Mumbai,India,75.28,176.01,90.93,6.31,6.13,120.26,19.73,71.72,11.55,161.21
2023-02-02,Toronto,Canada,100.47,91.41,15.7,6.94,7.91,185.76,0.32,53.97,17.78,174.22
2023-02-03,Mexico City,Mexico,107.34,163.18,72.35,6.83,4.76,37.63,15.66,57.48,13.05,177.77
2023-01-07,Dubai,UAE,141.39,128.93,35.03,12.23,4.35,158.69,30.07,18.87,2.83,195.35
2023-01-05,Madrid,Spain,101.19,105.46,84.13,1.77,9.6,122.31,4.69,60.12,2.5,174.59
2023-06-09,Moscow,Russia,126.71,85.68,12.12,7.7,6.83,70.84,39.44,43.1,19.37,187.77
2023-03-10,Beijing,China,132.79,137.85,70.28,30.58,5.39,184.43,32.95,88.48,4.85,190.91
2023-07-08,Sydney,Australia,105.55,172.09,50.92,47.55,4.35,189.82,24.55,18.06,7.54,176.84
2023-06-05,Berlin,Germany,70.63,44.52,8.28,42.26,5.84,81.2,9.6,66.66,14.55,158.81
2023-11-07,Mexico City,Mexico,144.69,186.1,90.23,38.61,8.44,96.5,-5.43,65.57,15.63,197.05
2023-03-13,New York,USA,141.54,157.45,34.96,14.44,3.22,101.36,35.94,36.16,9.25,195.43
2023-10-04,Rio de Janeiro,Brazil,18.18,101.92,65.08,42.34,4.5,20.12,18.23,93.06,0.67,74.22
2023-09-05,Sydney,Australia,9.02,24.13,49.12,39.15,7.5,181.36,-8.64,55.79,10.23,81.0
2023-10-08,Cairo,Egypt,73.21,195.52,67.32,47.02,5.16,161.63,37.42,85.26,3.78,160.14
2023-06-16,Seoul,South Korea,24.42,181.6,22.24,15.78,8.97,40.54,35.83,10.4,10.66,114.17
2023-10-06,Los Angeles,USA,48.94,34.68,82.3,26.86,6.74,63.8,-9.67,64.57,7.41,134.09
2023-04-09,Rio de Janeiro,Brazil,64.0,196.53,65.88,34.33,6.4,141.94,17.38,36.21,2.3,155.39
2023-05-26,Beijing,China,43.62,110.64,51.14,31.59,4.45,108.34,-9.41,72.97,5.28,120.99
2023-03-23,Mexico City,Mexico,64.25,46.73,52.62,20.14,7.02,76.36,34.11,31.45,12.26,155.52
2023-01-27,Berlin,Germany,58.89,147.43,35.32,2.15,7.56,58.4,20.16,16.26,18.05,152.75
2023-04-05,Paris,France,8.94,156.6,46.62,31.52,3.91,56.43,38.18,86.4,15.71,101.79
2023-03-25,Bangkok,Thailand,75.5,157.4,79.92,49.2,7.99,77.18,20.77,57.35,3.14,161.33
2023-02-09,Johannesburg,South Africa,104.64,69.37,40.88,25.37,9.04,50.77,23.87,68.43,7.28,176.37
2023-08-09,Beijing,China,8.62,30.91,22.74,47.2,5.63,191.93,0.23,50.21,1.2,65.07
2023-09-11,Rio de Janeiro,Brazil,106.04,147.05,27.88,2.34,2.46,84.55,5.6,21.8,11.62,177.1
2023-07-18,Mumbai,India,43.17,127.04,55.45,14.03,9.33,146.63,39.57,70.2,5.87,119.89
2023-04-20,Los Angeles,USA,34.89,79.48,29.27,32.26,6.12,101.86,12.33,23.51,1.63,98.93
2023-11-08,Moscow,Russia,26.59,51.67,33.83,5.0,6.33,59.2,-5.83,47.91,13.68,81.47
2023-06-28,Paris,France,135.98,161.27,6.05,26.67,2.73,83.79,4.54,40.36,7.45,192.55
2023-05-15,Madrid,Spain,112.66,178.09,54.61,18.45,4.78,75.43,-2.71,76.66,2.9,180.51
2023-02-02,Bangkok,Thailand,96.64,143.36,48.17,40.65,9.58,198.17,-9.44,40.43,16.87,172.24
2023-04-06,Mumbai,India,59.06,135.37,15.9,31.59,7.29,18.7,28.46,98.38,18.72,152.84
2023-07-09,Moscow,Russia,64.69,146.29,9.26,13.98,9.82,173.26,33.28,23.2,13.17,155.75
2023-08-09,Johannesburg,South Africa,112.11,192.99,31.96,36.59,1.92,26.35,21.8,15.75,12.17,180.23
2023-10-13,Bangkok,Thailand,144.36,28.94,94.57,18.54,3.94,100.99,-3.67,41.42,14.75,196.88
2023-10-19,Moscow,Russia,103.86,189.45,87.36,49.54,7.87,54.01,8.64,68.64,12.47,175.97
2023-10-02,London,UK,85.23,196.54,38.63,9.53,7.59,48.32,17.14,34.18,8.54,166.35
2023-07-21,Mumbai,India,94.08,126.1,77.93,21.81,9.28,53.86,20.44,54.66,5.61,170.92
2023-09-09,Paris,France,119.05,118.62,41.32,15.63,3.11,106.81,-5.85,22.35,3.95,183.81
2023-12-17,Mexico City,Mexico,21.08,41.21,77.04,39.37,6.82,62.34,-9.13,83.5,19.03,75.54
2023-03-19,Sydney,Australia,130.0,126.25,75.64,1.73,5.58,94.76,18.46,41.55,14.65,189.47
2023-08-06,Seoul,South Korea,63.6,63.1,29.12,7.0,2.99,199.32,-7.2,39.82,10.76,155.18
2023-12-25,Los Angeles,USA,95.85,100.56,14.91,31.56,9.22,176.19,23.98,22.36,9.9,171.83
2023-02-16,New York,USA,45.96,15.99,89.83,3.36,9.29,76.79,5.47,80.87,11.39,126.76
2023-07-10,Tokyo,Japan,116.96,160.64,8.39,32.11,0.65,37.57,31.33,85.13,3.78,182.73
2023-02-05,Paris,France,136.73,198.73,94.41,37.9,8.18,187.01,31.69,73.09,19.93,192.94
2023-07-25,Beijing,China,136.33,92.08,20.64,41.07,7.95,45.99,-2.0,72.79,9.08,192.74
2023-06-24,London,UK,108.28,63.71,61.29,38.33,7.08,105.62,7.04,36.71,9.37,178.25
2023-02-04,Toronto,Canada,5.87,21.36,59.44,40.97,6.59,19.05,13.94,17.13,17.63,71.9
2023-06-18,Johannesburg,South Africa,66.62,115.6,75.51,25.71,2.3,90.27,30.53,74.94,9.76,156.74
2023-03-25,Cairo,Egypt,136.82,71.03,9.89,44.49,0.12,34.14,36.03,94.24,13.8,192.99
2023-12-19,Moscow,Russia,55.25,175.97,49.05,34.35,0.93,151.31,10.28,19.26,19.71,149.63
2023-06-28,Rio de Janeiro,Brazil,79.76,53.93,49.41,7.52,7.16,85.64,33.71,60.64,2.72,163.53
2023-06-07,Mexico City,Mexico,27.66,102.25,5.3,19.53,5.41,21.27,0.19,91.37,4.26,83.72
2023-04-23,Bangkok,Thailand,38.48,160.66,79.13,34.97,1.69,198.82,1.66,62.6,4.51,108.34
2023-05-17,Rio de Janeiro,Brazil,95.51,81.26,56.14,1.65,6.55,124.08,7.74,32.92,9.7,171.66
2023-12-09,Berlin,Germany,17.81,132.39,30.12,40.35,7.52,61.95,16.01,75.87,12.11,89.3
2023-08-25,Istanbul,Turkey,80.33,121.85,31.25,18.42,6.31,82.72,4.96,35.43,0.73,163.82
2023-09-05,Dubai,UAE,120.83,47.3,70.52,42.31,7.71,67.18,-7.26,36.08,1.5,184.73
2023-04-09,Berlin,Germany,59.76,61.05,28.8,47.33,9.58,137.1,25.25,46.15,12.36,153.2
2023-02-04,Moscow,Russia,23.52,159.75,90.93,45.99,1.38,139.93,18.71,23.37,7.19,103.35
2023-11-19,Johannesburg,South Africa,56.71,92.79,56.84,36.39,0.67,25.74,-0.06,61.57,13.23,151.62
2023-03-07,Madrid,Spain,44.98,18.57,48.85,22.45,4.52,198.15,23.88,51.04,11.05,124.34
2023-11-11,Rio de Janeiro,Brazil,7.1,103.7,56.9,49.88,9.24,47.35,30.53,58.33,1.2,98.4
2023-05-25,London,UK,117.56,11.49,47.21,48.23,5.37,90.83,36.97,34.99,9.29,183.04
2023-11-06,Rio de Janeiro,Brazil,110.08,196.42,96.8,29.66,3.42,183.45,22.29,63.67,8.22,179.18
2023-04-24,New York,USA,16.14,156.28,40.98,4.57,1.99,19.02,-6.5,87.06,6.04,101.63
2023-04-07,Madrid,Spain,112.22,16.87,52.05,34.94,1.34,160.14,32.64,80.71,2.13,180.29
2023-10-02,Los Angeles,USA,137.18,59.78,29.19,49.83,8.61,29.87,24.54,52.16,13.81,193.17
2023-10-24,Berlin,Germany,105.56,104.45,79.98,39.75,8.54,124.83,5.33,78.86,5.73,176.85
2023-02-18,Bangkok,Thailand,60.4,69.98,94.21,17.76,7.2,187.93,2.6,87.29,4.92,153.53
2023-09-09,Mexico City,Mexico,78.29,49.79,29.32,49.43,5.72,156.81,3.02,44.98,3.79,162.77
2023-12-24,Bangkok,Thailand,93.63,15.24,45.82,32.77,1.46,16.42,19.47,51.43,19.07,170.69
2023-07-04,Madrid,Spain,94.44,18.82,44.34,34.64,2.05,183.7,35.94,40.32,18.25,171.11
2023-09-23,Seoul,South Korea,126.47,165.34,42.62,41.21,1.27,141.56,-4.34,74.56,11.2,187.64
2023-10-08,Beijing,China,122.86,136.52,33.91,32.74,4.87,192.65,-4.35,71.51,18.04,185.78
2023-08-24,Berlin,Germany,50.45,95.91,37.7,17.75,8.75,28.81,38.33,10.65,11.98,137.81
